AnzahlFall,AnzahlTodesfall,Meldedatum,IdLandkreis,IdBundesland,Landkreis,stateCode,reportDate,cases,deaths,population_number,population_density
1,0,1583712000000,05314,5,SK Bonn,DE-NW,2020-03-09,4,0,327258,2320
1,0,1583798400000,05314,5,SK Bonn,DE-NW,2020-03-10,5,0,327258,2320
1,0,1583884800000,05314,5,SK Bonn,DE-NW,2020-03-11,6,0,327258,2320
1,0,1583971200000,05314,5,SK Bonn,DE-NW,2020-03-12,7,0,327258,2320
1,0,1584144000000,05314,5,SK Bonn,DE-NW,2020-03-14,8,0,327258,2320
2,0,1584230400000,05314,5,SK Bonn,DE-NW,2020-03-15,10,0,327258,2320
1,0,1584316800000,05314,5,SK Bonn,DE-NW,2020-03-16,11,0,327258,2320
1,0,1584403200000,05314,5,SK Bonn,DE-NW,2020-03-17,12,0,327258,2320
2,0,1584489600000,05314,5,SK Bonn,DE-NW,2020-03-18,14,0,327258,2320
3,0,1584576000000,05314,5,SK Bonn,DE-NW,2020-03-19,17,0,327258,2320
4,0,1584662400000,05314,5,SK Bonn,DE-NW,2020-03-20,21,0,327258,2320
2,0,1584748800000,05314,5,SK Bonn,DE-NW,2020-03-21,23,0,327258,2320
6,0,1584835200000,05314,5,SK Bonn,DE-NW,2020-03-22,29,0,327258,2320
1,0,1584921600000,05314,5,SK Bonn,DE-NW,2020-03-23,30,0,327258,2320
2,0,1585008000000,05314,5,SK Bonn,DE-NW,2020-03-24,32,0,327258,2320
1,0,1585094400000,05314,5,SK Bonn,DE-NW,2020-03-25,33,0,327258,2320
2,0,1582934400000,05315,5,SK Köln,DE-NW,2020-02-29,3,0,1085664,2681
2,0,1583020800000,05315,5,SK Köln,DE-NW,2020-03-01,5,0,1085664,2681
1,0,1583107200000,05315,5,SK Köln,DE-NW,2020-03-02,6,0,1085664,2681
3,0,1583193600000,05315,5,SK Köln,DE-NW,2020-03-03,9,0,1085664,2681
1,0,1583280000000,05315,5,SK Köln,DE-NW,2020-03-04,10,0,1085664,2681
1,0,1583366400000,05315,5,SK Köln,DE-NW,2020-03-05,11,0,1085664,2681
1,0,1583452800000,05315,5,SK Köln,DE-NW,2020-03-06,12,0,1085664,2681
1,0,1583625600000,05315,5,SK Köln,DE-NW,2020-03-08,13,0,1085664,2681
2,0,1583712000000,05315,5,SK Köln,DE-NW,2020-03-09,15,0,1085664,2681
2,0,1583798400000,05315,5,SK Köln,DE-NW,2020-03-10,17,0,1085664,2681
1,0,1583884800000,05315,5,SK Köln,DE-NW,2020-03-11,18,0,1085664,2681
6,0,1583971200000,05315,5,SK Köln,DE-NW,2020-03-12,24,0,1085664,2681
3,0,1584057600000,05315,5,SK Köln,DE-NW,2020-03-13,27,0,1085664,2681
1,0,1584144000000,05315,5,SK Köln,DE-NW,2020-03-14,28,0,1085664,2681
2,0,1584230400000,05315,5,SK Köln,DE-NW,2020-03-15,30,0,1085664,2681
3,0,1584316800000,05315,5,SK Köln,DE-NW,2020-03-16,33,0,1085664,2681
1,0,1584403200000,05315,5,SK Köln,DE-NW,2020-03-17,34,0,1085664,2681
2,0,1584489600000,05315,5,SK Köln,DE-NW,2020-03-18,36,0,1085664,2681
2,0,1584576000000,05315,5,SK Köln,DE-NW,2020-03-19,38,0,1085664,2681
1,0,1584662400000,05315,5,SK Köln,DE-NW,2020-03-20,39,0,1085664,2681
2,0,1584748800000,05315,5,SK Köln,DE-NW,2020-03-21,41,0,1085664,2681
2,0,1584835200000,05315,5,SK Köln,DE-NW,2020-03-22,43,0,1085664,2681
1,0,1584921600000,05315,5,SK Köln,DE-NW,2020-03-23,44,0,1085664,2681
2,0,1585008000000,05315,5,SK Köln,DE-NW,2020-03-24,46,0,1085664,2681
1,0,1583971200000,05316,5,SK Leverkusen,DE-NW,2020-03-12,2,0,163838,2077
3,0,1584144000000,05316,5,SK Leverkusen,DE-NW,2020-03-14,5,0,163838,2077
1,0,1584316800000,05316,5,SK Leverkusen,DE-NW,2020-03-16,6,0,163838,2077
1,0,1584403200000,05316,5,SK Leverkusen,DE-NW,2020-03-17,7,0,163838,2077
1,0,1584489600000,05316,5,SK Leverkusen,DE-NW,2020-03-18,8,0,163838,2077
1,0,1584576000000,05316,5,SK Leverkusen,DE-NW,2020-03-19,9,0,163838,2077
1,0,1584662400000,05316,5,SK Leverkusen,DE-NW,2020-03-20,10,0,163838,2077
2,0,1584748800000,05316,5,SK Leverkusen,DE-NW,2020-03-21,12,0,163838,2077
1,0,1584921600000,05316,5,SK Leverkusen,DE-NW,2020-03-23,13,0,163838,2077
1,0,1582934400000,05334,5,StadtRegion Aachen,DE-NW,2020-02-29,2,0,555465,786
1,0,1583020800000,05334,5,StadtRegion Aachen,DE-NW,2020-03-01,3,0,555465,786
1,0,1583107200000,05334,5,StadtRegion Aachen,DE-NW,2020-03-02,4,0,555465,786
7,0,1583280000000,05334,5,StadtRegion Aachen,DE-NW,2020-03-04,11,0,555465,786
5,0,1583366400000,05334,5,StadtRegion Aachen,DE-NW,2020-03-05,16,0,555465,786
2,0,1583452800000,05334,5,StadtRegion Aachen,DE-NW,2020-03-06,18,0,555465,786
1,0,1583539200000,05334,5,StadtRegion Aachen,DE-NW,2020-03-07,19,0,555465,786
1,0,1583625600000,05334,5,StadtRegion Aachen,DE-NW,2020-03-08,20,0,555465,786
1,0,1583712000000,05334,5,StadtRegion Aachen,DE-NW,2020-03-09,21,0,555465,786
1,0,1583798400000,05334,5,StadtRegion Aachen,DE-NW,2020-03-10,22,0,555465,786
2,0,1583884800000,05334,5,StadtRegion Aachen,DE-NW,2020-03-11,24,0,555465,786
1,0,1583971200000,05334,5,StadtRegion Aachen,DE-NW,2020-03-12,25,0,555465,786
1,0,1584057600000,05334,5,StadtRegion Aachen,DE-NW,2020-03-13,26,0,555465,786
1,0,1584144000000,05334,5,StadtRegion Aachen,DE-NW,2020-03-14,27,0,555465,786
3,0,1584230400000,05334,5,StadtRegion Aachen,DE-NW,2020-03-15,30,0,555465,786
5,0,1584316800000,05334,5,StadtRegion Aachen,DE-NW,2020-03-16,35,0,555465,786
2,0,1584403200000,05334,5,StadtRegion Aachen,DE-NW,2020-03-17,37,0,555465,786
1,0,1584489600000,05334,5,StadtRegion Aachen,DE-NW,2020-03-18,38,0,555465,786
1,0,1584576000000,05334,5,StadtRegion Aachen,DE-NW,2020-03-19,39,0,555465,786
4,0,1584662400000,05334,5,StadtRegion Aachen,DE-NW,2020-03-20,43,0,555465,786
6,0,1584748800000,05334,5,StadtRegion Aachen,DE-NW,2020-03-21,49,0,555465,786
1,0,1584835200000,05334,5,StadtRegion Aachen,DE-NW,2020-03-22,50,0,555465,786
2,0,1584921600000,05334,5,StadtRegion Aachen,DE-NW,2020-03-23,52,0,555465,786
1,0,1585008000000,05334,5,StadtRegion Aachen,DE-NW,2020-03-24,53,0,555465,786
1,0,1585094400000,05334,5,StadtRegion Aachen,DE-NW,2020-03-25,54,0,555465,786
1,0,1583107200000,05358,5,LK Düren,DE-NW,2020-03-02,2,0,263722,280
2,0,1583280000000,05358,5,LK Düren,DE-NW,2020-03-04,4,0,263722,280
1,0,1583798400000,05358,5,LK Düren,DE-NW,2020-03-10,5,0,263722,280
1,0,1583884800000,05358,5,LK Düren,DE-NW,2020-03-11,6,0,263722,280
2,0,1583971200000,05358,5,LK Düren,DE-NW,2020-03-12,8,0,263722,280
1,0,1584057600000,05358,5,LK Düren,DE-NW,2020-03-13,9,0,263722,280
1,0,1584144000000,05358,5,LK Düren,DE-NW,2020-03-14,10,0,263722,280
3,0,1584230400000,05358,5,LK Düren,DE-NW,2020-03-15,13,0,263722,280
1,0,1584316800000,05358,5,LK Düren,DE-NW,2020-03-16,14,0,263722,280
1,0,1584403200000,05358,5,LK Düren,DE-NW,2020-03-17,15,0,263722,280
1,0,1584489600000,05358,5,LK Düren,DE-NW,2020-03-18,16,0,263722,280
2,0,1584576000000,05358,5,LK Düren,DE-NW,2020-03-19,18,0,263722,280
1,0,1584662400000,05358,5,LK Düren,DE-NW,2020-03-20,19,0,263722,280
3,0,1584748800000,05358,5,LK Düren,DE-NW,2020-03-21,22,0,263722,280
3,0,1584835200000,05358,5,LK Düren,DE-NW,2020-03-22,25,0,263722,280
2,0,1584921600000,05358,5,LK Düren,DE-NW,2020-03-23,27,0,263722,280
1,0,1585008000000,05358,5,LK Düren,DE-NW,2020-03-24,28,0,263722,280
3,0,1585094400000,05358,5,LK Düren,DE-NW,2020-03-25,31,0,263722,280
1,0,1583884800000,05362,5,LK Rhein-Erft-Kreis,DE-NW,2020-03-11,2,0,470089,667
1,0,1583971200000,05362,5,LK Rhein-Erft-Kreis,DE-NW,2020-03-12,3,0,470089,667
1,0,1584057600000,05362,5,LK Rhein-Erft-Kreis,DE-NW,2020-03-13,4,0,470089,667
1,0,1584144000000,05362,5,LK Rhein-Erft-Kreis,DE-NW,2020-03-14,5,0,470089,667
1,0,1584230400000,05362,5,LK Rhein-Erft-Kreis,DE-NW,2020-03-15,6,0,470089,667
1,0,1584316800000,05362,5,LK Rhein-Erft-Kreis,DE-NW,2020-03-16,7,0,470089,667
1,0,1584403200000,05362,5,LK Rhein-Erft-Kreis,DE-NW,2020-03-17,8,0,470089,667
1,0,1584489600000,05362,5,LK Rhein-Erft-Kreis,DE-NW,2020-03-18,9,0,470089,667
1,0,1584576000000,05362,5,LK Rhein-Erft-Kreis,DE-NW,2020-03-19,10,0,470089,667
1,0,1584662400000,05362,5,LK Rhein-Erft-Kreis,DE-NW,2020-03-20,11,0,470089,667
1,0,1584748800000,05362,5,LK Rhein-Erft-Kreis,DE-NW,2020-03-21,12,0,470089,667
2,0,1584835200000,05362,5,LK Rhein-Erft-Kreis,DE-NW,2020-03-22,14,0,470089,667
1,0,1584921600000,05362,5,LK Rhein-Erft-Kreis,DE-NW,2020-03-23,15,0,470089,667
6,0,1585008000000,05362,5,LK Rhein-Erft-Kreis,DE-NW,2020-03-24,21,0,470089,667
1,0,1585094400000,05362,5,LK Rhein-Erft-Kreis,DE-NW,2020-03-25,22,0,470089,667
2,0,1583712000000,05366,5,LK Euskirchen,DE-NW,2020-03-09,3,0,192840,154
1,0,1583971200000,05366,5,LK Euskirchen,DE-NW,2020-03-12,4,0,192840,154
1,0,1584057600000,05366,5,LK Euskirchen,DE-NW,2020-03-13,5,0,192840,154
1,0,1584144000000,05366,5,LK Euskirchen,DE-NW,2020-03-14,6,0,192840,154
1,0,1584403200000,05366,5,LK Euskirchen,DE-NW,2020-03-17,7,0,192840,154
3,0,1584489600000,05366,5,LK Euskirchen,DE-NW,2020-03-18,10,0,192840,154
1,0,1584576000000,05366,5,LK Euskirchen,DE-NW,2020-03-19,11,0,192840,154
3,0,1584662400000,05366,5,LK Euskirchen,DE-NW,2020-03-20,14,0,192840,154
2,0,1584748800000,05366,5,LK Euskirchen,DE-NW,2020-03-21,16,0,192840,154
2,0,1584835200000,05366,5,LK Euskirchen,DE-NW,2020-03-22,18,0,192840,154
2,0,1585008000000,05366,5,LK Euskirchen,DE-NW,2020-03-24,20,0,192840,154
1,0,1582761600000,05370,5,LK Heinsberg,DE-NW,2020-02-27,2,0,254322,405
1,0,1582848000000,05370,5,LK Heinsberg,DE-NW,2020-02-28,3,0,254322,405
1,0,1582934400000,05370,5,LK Heinsberg,DE-NW,2020-02-29,4,0,254322,405
2,0,1583020800000,05370,5,LK Heinsberg,DE-NW,2020-03-01,6,0,254322,405
1,0,1583107200000,05370,5,LK Heinsberg,DE-NW,2020-03-02,7,0,254322,405
3,0,1583193600000,05370,5,LK Heinsberg,DE-NW,2020-03-03,10,0,254322,405
7,0,1583280000000,05370,5,LK Heinsberg,DE-NW,2020-03-04,17,0,254322,405
1,0,1583366400000,05370,5,LK Heinsberg,DE-NW,2020-03-05,18,0,254322,405
1,0,1583452800000,05370,5,LK Heinsberg,DE-NW,2020-03-06,19,0,254322,405
6,0,1583539200000,05370,5,LK Heinsberg,DE-NW,2020-03-07,25,0,254322,405
2,0,1583625600000,05370,5,LK Heinsberg,DE-NW,2020-03-08,27,0,254322,405
5,0,1583712000000,05370,5,LK Heinsberg,DE-NW,2020-03-09,32,0,254322,405
9,0,1583798400000,05370,5,LK Heinsberg,DE-NW,2020-03-10,41,0,254322,405
2,0,1583884800000,05370,5,LK Heinsberg,DE-NW,2020-03-11,43,0,254322,405
2,0,1583971200000,05370,5,LK Heinsberg,DE-NW,2020-03-12,45,0,254322,405
2,0,1584057600000,05370,5,LK Heinsberg,DE-NW,2020-03-13,47,0,254322,405
6,0,1584144000000,05370,5,LK Heinsberg,DE-NW,2020-03-14,53,0,254322,405
1,0,1584230400000,05370,5,LK Heinsberg,DE-NW,2020-03-15,54,0,254322,405
7,0,1584316800000,05370,5,LK Heinsberg,DE-NW,2020-03-16,61,0,254322,405
1,0,1584403200000,05370,5,LK Heinsberg,DE-NW,2020-03-17,62,0,254322,405
3,0,1584489600000,05370,5,LK Heinsberg,DE-NW,2020-03-18,65,0,254322,405
4,0,1584576000000,05370,5,LK Heinsberg,DE-NW,2020-03-19,69,0,254322,405
1,0,1584662400000,05370,5,LK Heinsberg,DE-NW,2020-03-20,70,0,254322,405
1,0,1584748800000,05370,5,LK Heinsberg,DE-NW,2020-03-21,71,0,254322,405
1,0,1584835200000,05370,5,LK Heinsberg,DE-NW,2020-03-22,72,0,254322,405
3,0,1584921600000,05370,5,LK Heinsberg,DE-NW,2020-03-23,75,0,254322,405
3,0,1585008000000,05370,5,LK Heinsberg,DE-NW,2020-03-24,78,0,254322,405
1,0,1585094400000,05370,5,LK Heinsberg,DE-NW,2020-03-25,79,0,254322,405
1,0,1585180800000,05370,5,LK Heinsberg,DE-NW,2020-03-26,80,0,254322,405
1,0,1583366400000,05374,5,LK Oberbergischer Kreis,DE-NW,2020-03-05,2,0,272471,297
1,0,1583798400000,05374,5,LK Oberbergischer Kreis,DE-NW,2020-03-10,3,0,272471,297
