stateCode,reportDate,source,cases,deaths,population_number,population_density
DE-HB,2020-06-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1660,48,671000,1599
DE-HH,2020-06-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5175,259,1787000,2366
DE-HE,2020-06-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),10703,511,6176000,293
DE-MV,2020-06-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),800,21,1612000,69
DE-NI,2020-06-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),13621,645,7927000,167
DE-NW,2020-06-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),42068,1679,17866000,524
DE-RP,2020-06-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),7135,241,4053000,204
DE-SL,2020-06-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2822,175,996000,388
DE-SN,2020-06-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5437,224,4085000,221
DE-ST,2020-06-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1866,59,2245000,110
DE-SH,2020-06-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3147,157,2859000,181
DE-TH,2020-06-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3245,184,2171000,134
DE-BW,2020-06-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),35974,1884,10880000,304
DE-BY,2020-06-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),48562,2633,12844000,182
DE-BE,2020-06-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),8144,213,3520000,3948
DE-BB,2020-06-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3472,175,2485000,84
DE-HB,2020-06-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1664,49,671000,1599
DE-HH,2020-06-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5177,259,1787000,2366
DE-HE,2020-06-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),10763,512,6176000,293
DE-MV,2020-06-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),803,21,1612000,69
DE-NI,2020-06-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),13701,650,7927000,167
DE-NW,2020-06-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),42557,1685,17866000,524
DE-RP,2020-06-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),7157,241,4053000,204
DE-SL,2020-06-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2824,176,996000,388
DE-SN,2020-06-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5443,224,4085000,221
DE-ST,2020-06-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1874,59,2245000,110
DE-SH,2020-06-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3156,157,2859000,181
DE-TH,2020-06-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3252,186,2171000,134
DE-BW,2020-07-01,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),36103,1888,10880000,304
DE-BY,2020-07-01,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),48736,2636,12844000,182
DE-BE,2020-07-01,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),8242,214,3520000,3948
DE-BB,2020-07-01,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3487,175,2485000,84
DE-HB,2020-07-01,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1672,52,671000,1599
DE-HH,2020-07-01,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5203,259,1787000,2366
DE-HE,2020-07-01,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),10847,514,6176000,293
DE-MV,2020-07-01,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),808,21,1612000,69
DE-NI,2020-07-01,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),13806,654,7927000,167
DE-NW,2020-07-01,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),43245,1694,17866000,524
DE-RP,2020-07-01,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),7223,241,4053000,204
DE-SL,2020-07-01,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2826,176,996000,388
DE-SN,2020-07-01,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5450,224,4085000,221
DE-ST,2020-07-01,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1879,59,2245000,110
DE-SH,2020-07-01,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3169,157,2859000,181
DE-TH,2020-07-01,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3263,186,2171000,134
DE-BW,2020-07-04,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),36216,1891,10880000,304
DE-BY,2020-07-04,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),48944,2639,12844000,182
DE-BE,2020-07-04,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),8392,215,3520000,3948
DE-BB,2020-07-04,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3512,176,2485000,84
DE-HB,2020-07-04,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1680,52,671000,1599
DE-HH,2020-07-04,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5219,260,1787000,2366
DE-HE,2020-07-04,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),10950,518,6176000,293
DE-MV,2020-07-04,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),809,21,1612000,69
DE-NI,2020-07-04,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),13912,655,7927000,167
DE-NW,2020-07-04,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),43899,1702,17866000,524
DE-RP,2020-07-04,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),7267,241,4053000,204
DE-SL,2020-07-04,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2828,177,996000,388
DE-SN,2020-07-04,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5459,225,4085000,221
DE-ST,2020-07-04,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1885,60,2245000,110
DE-SH,2020-07-04,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3186,157,2859000,181
DE-TH,2020-07-04,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3278,186,2171000,134
DE-BW,2020-07-07,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),36276,1892,10880000,304
DE-BY,2020-07-07,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),49176,2648,12844000,182
DE-BE,2020-07-07,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),8461,215,3520000,3948
DE-BB,2020-07-07,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3533,176,2485000,84
DE-HB,2020-07-07,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1685,53,671000,1599
DE-HH,2020-07-07,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5222,261,1787000,2366
DE-HE,2020-07-07,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),11029,519,6176000,293
DE-MV,2020-07-07,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),809,21,1612000,69
DE-NI,2020-07-07,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),13950,657,7927000,167
DE-NW,2020-07-07,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),44227,1708,17866000,524
DE-RP,2020-07-07,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),7143,231,4053000,204
DE-SL,2020-07-07,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2829,178,996000,388
DE-SN,2020-07-07,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5465,226,4085000,221
DE-ST,2020-07-07,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1902,60,2245000,110
DE-SH,2020-07-07,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3200,157,2859000,181
DE-TH,2020-07-07,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3288,186,2171000,134
DE-BW,2020-07-09,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),36342,1893,10880000,304
DE-BY,2020-07-09,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),49293,2652,12844000,182
DE-BE,2020-07-09,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),8536,216,3520000,3948
DE-BB,2020-07-09,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3538,177,2485000,84
DE-HB,2020-07-09,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1689,53,671000,1599
DE-HH,2020-07-09,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5228,261,1787000,2366
DE-HE,2020-07-09,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),11076,521,6176000,293
DE-MV,2020-07-09,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),809,21,1612000,69
DE-NI,2020-07-09,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),13975,660,7927000,167
DE-NW,2020-07-09,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),44431,1715,17866000,524
DE-RP,2020-07-09,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),7159,242,4053000,204
DE-SL,2020-07-09,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2831,178,996000,388
DE-SN,2020-07-09,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5466,227,4085000,221
DE-ST,2020-07-09,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1908,61,2245000,110
DE-SH,2020-07-09,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3208,158,2859000,181
DE-TH,2020-07-09,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3297,187,2171000,134
DE-BW,2020-07-13,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),36426,1893,10880000,304
DE-BY,2020-07-13,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),49583,2655,12844000,182
DE-BE,2020-07-13,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),8637,219,3520000,3948
DE-BB,2020-07-13,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3517,172,2485000,84
DE-HB,2020-07-13,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1695,54,671000,1599
DE-HH,2020-07-13,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5230,261,1787000,2366
DE-HE,2020-07-13,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),11203,521,6176000,293
DE-MV,2020-07-13,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),809,21,1612000,69
DE-NI,2020-07-13,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),14018,661,7927000,167
DE-NW,2020-07-13,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),45084,1721,17866000,524
DE-RP,2020-07-13,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),7228,242,4053000,204
DE-SL,2020-07-13,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2840,178,996000,388
DE-SN,2020-07-13,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5474,227,4085000,221
DE-ST,2020-07-13,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1923,62,2245000,110
DE-SH,2020-07-13,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3213,159,2859000,181
DE-TH,2020-07-13,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3305,187,2171000,134
