reportDate,ags,community_name,population_number,population_density,stateCode,cases,deaths,recovered,cases_day,recovered_day,deaths_day
13-03-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,2,,,0,,
14-03-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,4,,,2,,
15-03-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,4,,,0,,
16-03-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,5,,,1,,
17-03-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,5,,,0,,
18-03-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,9,,,4,,
19-03-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,13,,,4,,
20-03-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,20,,,7,,
21-03-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,24,,,4,,
22-03-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,26,,,2,,
23-03-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,26,,,0,,
24-03-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,30,,,4,,
25-03-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,31,,,1,,
26-03-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,32,,,1,,
27-03-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,37,0,,5,,
28-03-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,46,0,,9,,0
29-03-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,55,,,9,,
30-03-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,56,0,10,1,,
31-03-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,56,0,10,0,0,0
01-04-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,66,0,10,10,0,0
02-04-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,69,0,10,3,0,0
03-04-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,69,0,16,0,6,0
04-04-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,76,0,16,7,0,0
05-04-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,81,1,16,5,0,1
06-04-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,81,1,21,0,5,0
07-04-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,82,1,21,1,0,0
08-04-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,83,1,32,1,11,0
09-04-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,95,1,32,12,0,0
10-04-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,95,1,32,0,0,0
11-04-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,101,1,32,6,0,0
12-04-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,101,1,32,0,0,0
13-04-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,108,1,32,7,0,0
14-04-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,109,1,32,1,0,0
15-04-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,110,2,41,1,9,1
16-04-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,113,2,42,3,1,0
17-04-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,113,4,49,0,7,2
18-04-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,115,4,49,2,0,0
19-04-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,118,4,49,3,0,0
20-04-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,120,4,52,2,3,0
21-04-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,120,4,52,0,0,0
22-04-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,120,4,56,0,4,0
23-04-2020,13075,Vorpommern-Greifswald,237374,60,DE-MV,122,4,56,2,0,0
04-03-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,0,,,,,
05-03-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,0,,,0,,
06-03-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,0,,,0,,
07-03-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,0,,,0,,
08-03-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,0,,,0,,
09-03-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,0,,,0,,
10-03-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,0,,,0,,
11-03-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,0,,,0,,
12-03-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,0,,,0,,
13-03-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,0,,,0,,
14-03-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,0,,,0,,
15-03-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,1,,,1,,
16-03-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,1,,,0,,
17-03-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,2,,,1,,
18-03-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,2,,,0,,
19-03-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,3,,,1,,
20-03-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,13,,,10,,
21-03-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,18,,,5,,
22-03-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,18,,,0,,
23-03-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,19,,,1,,
24-03-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,24,,,5,,
25-03-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,27,,,3,,
26-03-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,27,,,0,,
27-03-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,28,0,,1,,
28-03-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,31,1,,3,,1
29-03-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,37,,,6,,
30-03-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,37,1,4,0,,
31-03-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,39,1,5,2,1,0
01-04-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,44,1,5,5,0,0
02-04-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,45,1,23,1,18,0
03-04-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,45,1,28,0,5,0
04-04-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,47,1,28,2,0,0
05-04-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,54,1,28,7,0,0
06-04-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,54,1,29,0,1,0
07-04-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,54,1,29,0,0,0
08-04-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,57,1,29,3,0,0
09-04-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,57,1,29,0,0,0
10-04-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,57,1,29,0,0,0
11-04-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,58,1,29,1,0,0
12-04-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,58,1,29,0,0,0
13-04-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,58,1,29,0,0,0
14-04-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,58,1,39,0,10,0
15-04-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,59,1,39,1,0,0
16-04-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,61,1,39,2,0,0
17-04-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,64,1,39,3,0,0
18-04-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,64,1,39,0,0,0
19-04-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,65,1,39,1,0,0
20-04-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,65,1,40,0,1,0
21-04-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,65,1,50,0,10,0
22-04-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,65,1,51,0,1,0
23-04-2020,13076,Ludwigslust-Parchim,212373,44,DE-MV,65,1,51,0,0,0
04-03-2020,14511,Chemnitz,247235,1118,DE-SN,0,,,,,
05-03-2020,14511,Chemnitz,247235,1118,DE-SN,0,,,0,,
06-03-2020,14511,Chemnitz,247235,1118,DE-SN,0,,,0,,
07-03-2020,14511,Chemnitz,247235,1118,DE-SN,0,,,0,,
08-03-2020,14511,Chemnitz,247235,1118,DE-SN,0,,,0,,
09-03-2020,14511,Chemnitz,247235,1118,DE-SN,0,,,0,,
10-03-2020,14511,Chemnitz,247235,1118,DE-SN,0,,,0,,
11-03-2020,14511,Chemnitz,247235,1118,DE-SN,3,,,3,,
12-03-2020,14511,Chemnitz,247235,1118,DE-SN,3,,,0,,
13-03-2020,14511,Chemnitz,247235,1118,DE-SN,3,,,0,,
14-03-2020,14511,Chemnitz,247235,1118,DE-SN,3,,,0,,
15-03-2020,14511,Chemnitz,247235,1118,DE-SN,10,,,7,,
16-03-2020,14511,Chemnitz,247235,1118,DE-SN,12,,,2,,
17-03-2020,14511,Chemnitz,247235,1118,DE-SN,12,,,0,,
18-03-2020,14511,Chemnitz,247235,1118,DE-SN,16,,,4,,
19-03-2020,14511,Chemnitz,247235,1118,DE-SN,18,,,2,,
20-03-2020,14511,Chemnitz,247235,1118,DE-SN,27,,,9,,
21-03-2020,14511,Chemnitz,247235,1118,DE-SN,35,,,8,,
22-03-2020,14511,Chemnitz,247235,1118,DE-SN,42,,,7,,
23-03-2020,14511,Chemnitz,247235,1118,DE-SN,51,,,9,,
24-03-2020,14511,Chemnitz,247235,1118,DE-SN,55,,,4,,
25-03-2020,14511,Chemnitz,247235,1118,DE-SN,59,,,4,,
26-03-2020,14511,Chemnitz,247235,1118,DE-SN,61,,,2,,
27-03-2020,14511,Chemnitz,247235,1118,DE-SN,71,0,,10,,
28-03-2020,14511,Chemnitz,247235,1118,DE-SN,74,0,,3,,0
29-03-2020,14511,Chemnitz,247235,1118,DE-SN,87,,,13,,
30-03-2020,14511,Chemnitz,247235,1118,DE-SN,96,0,,9,,
31-03-2020,14511,Chemnitz,247235,1118,DE-SN,104,0,,8,,0
01-04-2020,14511,Chemnitz,247235,1118,DE-SN,114,0,,10,,0
02-04-2020,14511,Chemnitz,247235,1118,DE-SN,117,0,,3,,0
03-04-2020,14511,Chemnitz,247235,1118,DE-SN,133,1,,16,,1
04-04-2020,14511,Chemnitz,247235,1118,DE-SN,134,2,,1,,1
05-04-2020,14511,Chemnitz,247235,1118,DE-SN,143,2,,9,,0
06-04-2020,14511,Chemnitz,247235,1118,DE-SN,147,3,,4,,1
07-04-2020,14511,Chemnitz,247235,1118,DE-SN,148,3,0,1,,0
08-04-2020,14511,Chemnitz,247235,1118,DE-SN,151,3,,3,,0
09-04-2020,14511,Chemnitz,247235,1118,DE-SN,156,3,,5,,0
10-04-2020,14511,Chemnitz,247235,1118,DE-SN,166,3,,10,,0
11-04-2020,14511,Chemnitz,247235,1118,DE-SN,167,3,,1,,0
12-04-2020,14511,Chemnitz,247235,1118,DE-SN,171,3,,4,,0
13-04-2020,14511,Chemnitz,247235,1118,DE-SN,171,3,,0,,0
14-04-2020,14511,Chemnitz,247235,1118,DE-SN,178,3,,7,,0
15-04-2020,14511,Chemnitz,247235,1118,DE-SN,182,4,,4,,1
16-04-2020,14511,Chemnitz,247235,1118,DE-SN,185,4,,3,,0
17-04-2020,14511,Chemnitz,247235,1118,DE-SN,186,4,,1,,0
18-04-2020,14511,Chemnitz,247235,1118,DE-SN,189,4,,3,,0
19-04-2020,14511,Chemnitz,247235,1118,DE-SN,190,4,,1,,0
20-04-2020,14511,Chemnitz,247235,1118,DE-SN,192,4,,2,,0
21-04-2020,14511,Chemnitz,247235,1118,DE-SN,192,4,,0,,0
22-04-2020,14511,Chemnitz,247235,1118,DE-SN,192,5,,0,,1
23-04-2020,14511,Chemnitz,247235,1118,DE-SN,193,5,,1,,0
04-03-2020,14521,Erzgebirgskreis,,,DE-SN,0,,,,,
05-03-2020,14521,Erzgebirgskreis,,,DE-SN,0,,,0,,
06-03-2020,14521,Erzgebirgskreis,,,DE-SN,0,,,0,,
07-03-2020,14521,Erzgebirgskreis,,,DE-SN,0,,,0,,
08-03-2020,14521,Erzgebirgskreis,,,DE-SN,0,,,0,,
09-03-2020,14521,Erzgebirgskreis,,,DE-SN,0,,,0,,
10-03-2020,14521,Erzgebirgskreis,,,DE-SN,0,,,0,,
11-03-2020,14521,Erzgebirgskreis,,,DE-SN,0,,,0,,
12-03-2020,14521,Erzgebirgskreis,,,DE-SN,0,,,0,,
13-03-2020,14521,Erzgebirgskreis,,,DE-SN,0,,,0,,
14-03-2020,14521,Erzgebirgskreis,,,DE-SN,2,,,2,,
15-03-2020,14521,Erzgebirgskreis,,,DE-SN,2,,,0,,
16-03-2020,14521,Erzgebirgskreis,,,DE-SN,2,,,0,,
17-03-2020,14521,Erzgebirgskreis,,,DE-SN,2,,,0,,
18-03-2020,14521,Erzgebirgskreis,,,DE-SN,11,,,9,,
19-03-2020,14521,Erzgebirgskreis,,,DE-SN,15,,,4,,
20-03-2020,14521,Erzgebirgskreis,,,DE-SN,27,,,12,,
21-03-2020,14521,Erzgebirgskreis,,,DE-SN,29,,,2,,
22-03-2020,14521,Erzgebirgskreis,,,DE-SN,33,,,4,,
23-03-2020,14521,Erzgebirgskreis,,,DE-SN,50,,,17,,
24-03-2020,14521,Erzgebirgskreis,,,DE-SN,55,,,5,,
25-03-2020,14521,Erzgebirgskreis,,,DE-SN,57,,,2,,
26-03-2020,14521,Erzgebirgskreis,,,DE-SN,59,,,2,,
27-03-2020,14521,Erzgebirgskreis,,,DE-SN,65,0,,6,,
28-03-2020,14521,Erzgebirgskreis,,,DE-SN,76,1,,11,,1
29-03-2020,14521,Erzgebirgskreis,,,DE-SN,96,,,20,,
30-03-2020,14521,Erzgebirgskreis,,,DE-SN,104,1,,8,,
31-03-2020,14521,Erzgebirgskreis,,,DE-SN,114,2,,10,,1
01-04-2020,14521,Erzgebirgskreis,,,DE-SN,133,3,,19,,1
02-04-2020,14521,Erzgebirgskreis,,,DE-SN,150,4,,17,,1
03-04-2020,14521,Erzgebirgskreis,,,DE-SN,244,6,,94,,2
04-04-2020,14521,Erzgebirgskreis,,,DE-SN,274,10,,30,,4
05-04-2020,14521,Erzgebirgskreis,,,DE-SN,276,10,,2,,0
06-04-2020,14521,Erzgebirgskreis,,,DE-SN,288,10,,12,,0
07-04-2020,14521,Erzgebirgskreis,,,DE-SN,303,10,0,15,,0
08-04-2020,14521,Erzgebirgskreis,,,DE-SN,319,15,,16,,5
09-04-2020,14521,Erzgebirgskreis,,,DE-SN,333,17,,14,,2
10-04-2020,14521,Erzgebirgskreis,,,DE-SN,342,17,,9,,0
11-04-2020,14521,Erzgebirgskreis,,,DE-SN,386,18,,44,,1
12-04-2020,14521,Erzgebirgskreis,,,DE-SN,397,18,,11,,0
13-04-2020,14521,Erzgebirgskreis,,,DE-SN,401,18,,4,,0
14-04-2020,14521,Erzgebirgskreis,,,DE-SN,406,27,,5,,9
15-04-2020,14521,Erzgebirgskreis,,,DE-SN,419,29,,13,,2
16-04-2020,14521,Erzgebirgskreis,,,DE-SN,423,30,,4,,1
17-04-2020,14521,Erzgebirgskreis,,,DE-SN,437,30,,14,,0
18-04-2020,14521,Erzgebirgskreis,,,DE-SN,450,30,,13,,0
19-04-2020,14521,Erzgebirgskreis,,,DE-SN,462,31,,12,,1
20-04-2020,14521,Erzgebirgskreis,,,DE-SN,469,35,,7,,4
21-04-2020,14521,Erzgebirgskreis,,,DE-SN,474,36,,5,,1
22-04-2020,14521,Erzgebirgskreis,,,DE-SN,478,37,,4,,1
23-04-2020,14521,Erzgebirgskreis,,,DE-SN,485,37,,7,,0
04-03-2020,14522,Mittelsachsen,,,DE-SN,0,,,,,
05-03-2020,14522,Mittelsachsen,,,DE-SN,0,,,0,,
06-03-2020,14522,Mittelsachsen,,,DE-SN,0,,,0,,
07-03-2020,14522,Mittelsachsen,,,DE-SN,0,,,0,,
08-03-2020,14522,Mittelsachsen,,,DE-SN,0,,,0,,
09-03-2020,14522,Mittelsachsen,,,DE-SN,0,,,0,,
10-03-2020,14522,Mittelsachsen,,,DE-SN,0,,,0,,
11-03-2020,14522,Mittelsachsen,,,DE-SN,0,,,0,,
12-03-2020,14522,Mittelsachsen,,,DE-SN,0,,,0,,
13-03-2020,14522,Mittelsachsen,,,DE-SN,0,,,0,,
14-03-2020,14522,Mittelsachsen,,,DE-SN,0,,,0,,
15-03-2020,14522,Mittelsachsen,,,DE-SN,3,,,3,,
16-03-2020,14522,Mittelsachsen,,,DE-SN,3,,,0,,
17-03-2020,14522,Mittelsachsen,,,DE-SN,3,,,0,,
18-03-2020,14522,Mittelsachsen,,,DE-SN,6,,,3,,
19-03-2020,14522,Mittelsachsen,,,DE-SN,13,,,7,,
20-03-2020,14522,Mittelsachsen,,,DE-SN,17,,,4,,
21-03-2020,14522,Mittelsachsen,,,DE-SN,24,,,7,,
22-03-2020,14522,Mittelsachsen,,,DE-SN,24,,,0,,
23-03-2020,14522,Mittelsachsen,,,DE-SN,24,,,0,,
24-03-2020,14522,Mittelsachsen,,,DE-SN,35,,,11,,
25-03-2020,14522,Mittelsachsen,,,DE-SN,44,,,9,,
26-03-2020,14522,Mittelsachsen,,,DE-SN,51,,,7,,
27-03-2020,14522,Mittelsachsen,,,DE-SN,61,0,,10,,
28-03-2020,14522,Mittelsachsen,,,DE-SN,68,0,,7,,0
29-03-2020,14522,Mittelsachsen,,,DE-SN,83,,,15,,
30-03-2020,14522,Mittelsachsen,,,DE-SN,85,0,,2,,
31-03-2020,14522,Mittelsachsen,,,DE-SN,96,1,,11,,1
01-04-2020,14522,Mittelsachsen,,,DE-SN,102,1,,6,,0
02-04-2020,14522,Mittelsachsen,,,DE-SN,109,1,76,7,,0
03-04-2020,14522,Mittelsachsen,,,DE-SN,127,1,59,18,-17,0
04-04-2020,14522,Mittelsachsen,,,DE-SN,141,1,59,14,0,0
05-04-2020,14522,Mittelsachsen,,,DE-SN,159,1,59,18,0,0
06-04-2020,14522,Mittelsachsen,,,DE-SN,161,1,59,2,0,0
07-04-2020,14522,Mittelsachsen,,,DE-SN,164,1,59,3,0,0
08-04-2020,14522,Mittelsachsen,,,DE-SN,171,1,59,7,0,0
09-04-2020,14522,Mittelsachsen,,,DE-SN,182,1,59,11,0,0
10-04-2020,14522,Mittelsachsen,,,DE-SN,202,1,59,20,0,0
11-04-2020,14522,Mittelsachsen,,,DE-SN,206,1,59,4,0,0
12-04-2020,14522,Mittelsachsen,,,DE-SN,217,1,59,11,0,0
13-04-2020,14522,Mittelsachsen,,,DE-SN,220,1,59,3,0,0
14-04-2020,14522,Mittelsachsen,,,DE-SN,222,1,59,2,0,0
15-04-2020,14522,Mittelsachsen,,,DE-SN,222,2,,0,,1
16-04-2020,14522,Mittelsachsen,,,DE-SN,230,2,,8,,0
17-04-2020,14522,Mittelsachsen,,,DE-SN,232,3,140,2,,1
18-04-2020,14522,Mittelsachsen,,,DE-SN,237,3,140,5,0,0
19-04-2020,14522,Mittelsachsen,,,DE-SN,238,3,140,1,0,0
20-04-2020,14522,Mittelsachsen,,,DE-SN,241,3,140,3,0,0
21-04-2020,14522,Mittelsachsen,,,DE-SN,241,3,140,0,0,0
22-04-2020,14522,Mittelsachsen,,,DE-SN,241,3,180,0,40,0
23-04-2020,14522,Mittelsachsen,,,DE-SN,241,3,180,0,0,0
04-03-2020,14523,Vogtlandkreis,,,DE-SN,0,,,,,
05-03-2020,14523,Vogtlandkreis,,,DE-SN,0,,,0,,
06-03-2020,14523,Vogtlandkreis,,,DE-SN,0,,,0,,
07-03-2020,14523,Vogtlandkreis,,,DE-SN,0,,,0,,
08-03-2020,14523,Vogtlandkreis,,,DE-SN,0,,,0,,
09-03-2020,14523,Vogtlandkreis,,,DE-SN,0,,,0,,
10-03-2020,14523,Vogtlandkreis,,,DE-SN,0,,,0,,
11-03-2020,14523,Vogtlandkreis,,,DE-SN,0,,,0,,
12-03-2020,14523,Vogtlandkreis,,,DE-SN,0,,,0,,
13-03-2020,14523,Vogtlandkreis,,,DE-SN,0,,,0,,
14-03-2020,14523,Vogtlandkreis,,,DE-SN,0,,,0,,
15-03-2020,14523,Vogtlandkreis,,,DE-SN,0,,,0,,
16-03-2020,14523,Vogtlandkreis,,,DE-SN,1,,,1,,
17-03-2020,14523,Vogtlandkreis,,,DE-SN,2,,,1,,
18-03-2020,14523,Vogtlandkreis,,,DE-SN,2,,,0,,
19-03-2020,14523,Vogtlandkreis,,,DE-SN,5,,,3,,
20-03-2020,14523,Vogtlandkreis,,,DE-SN,7,,,2,,
21-03-2020,14523,Vogtlandkreis,,,DE-SN,10,,,3,,
22-03-2020,14523,Vogtlandkreis,,,DE-SN,16,,,6,,
23-03-2020,14523,Vogtlandkreis,,,DE-SN,16,,,0,,
24-03-2020,14523,Vogtlandkreis,,,DE-SN,30,,,14,,
25-03-2020,14523,Vogtlandkreis,,,DE-SN,36,,,6,,
26-03-2020,14523,Vogtlandkreis,,,DE-SN,47,,,11,,
27-03-2020,14523,Vogtlandkreis,,,DE-SN,62,1,,15,,
28-03-2020,14523,Vogtlandkreis,,,DE-SN,80,1,,18,,0
29-03-2020,14523,Vogtlandkreis,,,DE-SN,93,,,13,,
30-03-2020,14523,Vogtlandkreis,,,DE-SN,93,1,,0,,
31-03-2020,14523,Vogtlandkreis,,,DE-SN,106,1,,13,,0
01-04-2020,14523,Vogtlandkreis,,,DE-SN,111,1,,5,,0
02-04-2020,14523,Vogtlandkreis,,,DE-SN,117,1,35,6,,0
03-04-2020,14523,Vogtlandkreis,,,DE-SN,125,1,39,8,4,0
04-04-2020,14523,Vogtlandkreis,,,DE-SN,131,1,39,6,0,0
05-04-2020,14523,Vogtlandkreis,,,DE-SN,134,1,39,3,0,0
06-04-2020,14523,Vogtlandkreis,,,DE-SN,151,1,39,17,0,0
07-04-2020,14523,Vogtlandkreis,,,DE-SN,161,1,91,10,52,0
08-04-2020,14523,Vogtlandkreis,,,DE-SN,171,1,84,10,-7,0
09-04-2020,14523,Vogtlandkreis,,,DE-SN,187,1,84,16,0,0
10-04-2020,14523,Vogtlandkreis,,,DE-SN,195,1,84,8,0,0
11-04-2020,14523,Vogtlandkreis,,,DE-SN,204,1,88,9,4,0
12-04-2020,14523,Vogtlandkreis,,,DE-SN,214,1,96,10,8,0
13-04-2020,14523,Vogtlandkreis,,,DE-SN,217,1,100,3,4,0
14-04-2020,14523,Vogtlandkreis,,,DE-SN,256,1,120,39,20,0
15-04-2020,14523,Vogtlandkreis,,,DE-SN,258,2,124,2,4,1
16-04-2020,14523,Vogtlandkreis,,,DE-SN,268,3,124,10,0,1
17-04-2020,14523,Vogtlandkreis,,,DE-SN,270,4,124,2,0,1
18-04-2020,14523,Vogtlandkreis,,,DE-SN,275,4,127,5,3,0
19-04-2020,14523,Vogtlandkreis,,,DE-SN,277,4,127,2,0,0
20-04-2020,14523,Vogtlandkreis,,,DE-SN,279,4,128,2,1,0
21-04-2020,14523,Vogtlandkreis,,,DE-SN,280,4,129,1,1,0
22-04-2020,14523,Vogtlandkreis,,,DE-SN,285,4,135,5,6,0
23-04-2020,14523,Vogtlandkreis,,,DE-SN,288,4,135,3,0,0
04-03-2020,14524,Zwickau,325137,342,DE-SN,0,,,,,
05-03-2020,14524,Zwickau,325137,342,DE-SN,0,,,0,,
06-03-2020,14524,Zwickau,325137,342,DE-SN,0,,,0,,
07-03-2020,14524,Zwickau,325137,342,DE-SN,0,,,0,,
08-03-2020,14524,Zwickau,325137,342,DE-SN,0,,,0,,
09-03-2020,14524,Zwickau,325137,342,DE-SN,0,,,0,,
10-03-2020,14524,Zwickau,325137,342,DE-SN,0,,,0,,
11-03-2020,14524,Zwickau,325137,342,DE-SN,0,,,0,,
12-03-2020,14524,Zwickau,325137,342,DE-SN,0,,,0,,
13-03-2020,14524,Zwickau,325137,342,DE-SN,0,,,0,,
14-03-2020,14524,Zwickau,325137,342,DE-SN,1,,,1,,
15-03-2020,14524,Zwickau,325137,342,DE-SN,4,,,3,,
16-03-2020,14524,Zwickau,325137,342,DE-SN,4,,,0,,
17-03-2020,14524,Zwickau,325137,342,DE-SN,14,,,10,,
18-03-2020,14524,Zwickau,325137,342,DE-SN,23,,,9,,
19-03-2020,14524,Zwickau,325137,342,DE-SN,37,,,14,,
20-03-2020,14524,Zwickau,325137,342,DE-SN,50,,,13,,
21-03-2020,14524,Zwickau,325137,342,DE-SN,110,,,60,,
22-03-2020,14524,Zwickau,325137,342,DE-SN,172,,,62,,
23-03-2020,14524,Zwickau,325137,342,DE-SN,172,,,0,,
24-03-2020,14524,Zwickau,325137,342,DE-SN,175,,,3,,
25-03-2020,14524,Zwickau,325137,342,DE-SN,184,,,9,,
26-03-2020,14524,Zwickau,325137,342,DE-SN,221,,,37,,
27-03-2020,14524,Zwickau,325137,342,DE-SN,244,3,,23,,
28-03-2020,14524,Zwickau,325137,342,DE-SN,267,3,,23,,0
29-03-2020,14524,Zwickau,325137,342,DE-SN,286,,,19,,
30-03-2020,14524,Zwickau,325137,342,DE-SN,286,3,,0,,
31-03-2020,14524,Zwickau,325137,342,DE-SN,341,5,,55,,2
01-04-2020,14524,Zwickau,325137,342,DE-SN,355,6,,14,,1
02-04-2020,14524,Zwickau,325137,342,DE-SN,379,6,,24,,0
03-04-2020,14524,Zwickau,325137,342,DE-SN,408,8,,29,,2
04-04-2020,14524,Zwickau,325137,342,DE-SN,434,9,,26,,1
05-04-2020,14524,Zwickau,325137,342,DE-SN,491,9,,57,,0
06-04-2020,14524,Zwickau,325137,342,DE-SN,500,10,,9,,1
07-04-2020,14524,Zwickau,325137,342,DE-SN,510,13,0,10,,3
08-04-2020,14524,Zwickau,325137,342,DE-SN,514,15,,4,,2
09-04-2020,14524,Zwickau,325137,342,DE-SN,539,17,,25,,2
10-04-2020,14524,Zwickau,325137,342,DE-SN,575,17,,36,,0
11-04-2020,14524,Zwickau,325137,342,DE-SN,587,17,,12,,0
12-04-2020,14524,Zwickau,325137,342,DE-SN,598,17,,11,,0
13-04-2020,14524,Zwickau,325137,342,DE-SN,614,17,,16,,0
14-04-2020,14524,Zwickau,325137,342,DE-SN,621,17,,7,,0
15-04-2020,14524,Zwickau,325137,342,DE-SN,655,17,,34,,0
16-04-2020,14524,Zwickau,325137,342,DE-SN,661,20,,6,,3
17-04-2020,14524,Zwickau,325137,342,DE-SN,670,22,,9,,2
18-04-2020,14524,Zwickau,325137,342,DE-SN,690,22,,20,,0
19-04-2020,14524,Zwickau,325137,342,DE-SN,693,22,,3,,0
20-04-2020,14524,Zwickau,325137,342,DE-SN,697,24,,4,,2
21-04-2020,14524,Zwickau,325137,342,DE-SN,707,26,,10,,2
22-04-2020,14524,Zwickau,325137,342,DE-SN,709,28,,2,,2
23-04-2020,14524,Zwickau,325137,342,DE-SN,717,28,,8,,0
04-03-2020,14612,Dresden,554649,1688,DE-SN,0,,,,,
05-03-2020,14612,Dresden,554649,1688,DE-SN,0,,,0,,
06-03-2020,14612,Dresden,554649,1688,DE-SN,0,,,0,,
07-03-2020,14612,Dresden,554649,1688,DE-SN,0,,,0,,
08-03-2020,14612,Dresden,554649,1688,DE-SN,0,,,0,,
09-03-2020,14612,Dresden,554649,1688,DE-SN,2,,,2,,
10-03-2020,14612,Dresden,554649,1688,DE-SN,3,,,1,,
11-03-2020,14612,Dresden,554649,1688,DE-SN,4,,,1,,
12-03-2020,14612,Dresden,554649,1688,DE-SN,5,,,1,,
